;data;hora;chuva;nivel;vazao diaria
435;2021-05-28;11:00:00;0.0;34.0;21.287894736842098
436;2021-05-28;10:45:00;0.0;34.0;21.287894736842098
437;2021-05-28;10:30:00;0.0;34.0;21.287894736842098
438;2021-05-28;10:15:00;0.0;34.0;21.287894736842098
439;2021-05-28;10:00:00;0.0;34.0;21.287894736842098
440;2021-05-28;09:45:00;0.0;34.0;21.287894736842098
441;2021-05-28;09:30:00;0.0;35.0;21.287894736842098
442;2021-05-28;09:15:00;0.0;35.0;21.287894736842098
443;2021-05-28;09:00:00;0.0;35.0;21.287894736842098
444;2021-05-28;08:45:00;0.0;35.0;21.287894736842098
445;2021-05-28;08:30:00;0.0;35.0;21.287894736842098
446;2021-05-28;08:15:00;0.0;35.0;21.287894736842098
447;2021-05-28;08:00:00;0.0;35.0;21.287894736842098
448;2021-05-28;07:45:00;0.0;35.0;21.287894736842098
449;2021-05-28;07:30:00;0.0;35.0;21.287894736842098
450;2021-05-28;07:15:00;0.0;35.0;21.287894736842098
451;2021-05-28;07:00:00;0.0;35.0;21.287894736842098
452;2021-05-28;06:45:00;0.0;35.0;21.287894736842098
453;2021-05-28;06:30:00;0.0;35.0;21.287894736842098
454;2021-05-28;06:15:00;0.0;35.0;21.287894736842098
455;2021-05-28;06:00:00;0.0;35.0;21.287894736842098
456;2021-05-28;05:45:00;0.0;35.0;21.287894736842098
